,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,target
840,0,5,0,3,0,2,0,0,3,0,1,0,2,0,0,1,1,0,0,1,2,1,1,0,0,1,49,49,0,2,No
841,0,1,1,3,2,1,0,2,3,2,0,2,2,1,1,1,1,4,4,2,2,0,2,1,2,0,50,50,11,0,Yes
842,0,4,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,2,2,1,0,2,1,10,9,0,2,No
843,0,5,0,0,0,2,2,0,4,2,1,1,1,0,0,0,1,1,1,1,2,2,2,1,2,0,50,50,5,2,Yes
844,0,4,1,3,2,2,2,2,1,1,1,0,1,2,0,0,1,3,3,3,2,1,2,1,2,1,50,50,7,1,Yes
845,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,0,0,0,1,2,1,1,0,0,1,50,50,5,2,No
846,0,5,0,3,0,0,2,2,1,0,1,1,0,2,0,0,1,3,3,3,1,2,0,0,0,1,11,10,5,2,No
847,0,2,0,1,0,2,0,2,2,2,1,1,1,0,0,0,0,3,3,2,1,1,2,1,0,1,50,50,11,2,Yes
848,0,2,1,0,0,1,1,0,2,0,1,1,1,0,0,0,1,3,3,1,2,0,2,1,2,1,11,10,1,2,Yes
849,0,1,1,3,1,1,0,0,5,0,1,1,0,0,0,0,1,3,3,0,1,2,2,1,0,1,50,50,11,2,Maybe
850,0,4,1,3,0,1,0,0,3,0,1,2,2,2,0,0,0,0,0,1,2,2,2,1,3,1,50,50,3,2,Yes
851,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,3,3,0,1,2,2,1,3,0,50,50,7,2,Yes
852,0,5,1,3,0,2,1,2,4,2,1,2,1,1,1,0,1,3,2,3,2,0,2,1,0,0,11,10,10,2,No
853,0,4,1,0,0,0,2,2,5,1,1,0,0,2,0,0,0,1,1,1,2,1,1,0,0,1,11,10,5,2,No
854,0,4,1,0,1,0,0,0,5,1,1,2,2,2,0,2,0,0,1,0,1,1,1,0,0,1,50,50,5,2,No
855,0,1,1,0,1,1,1,0,3,0,1,2,0,0,0,0,1,0,1,1,2,1,0,0,0,1,11,10,5,2,No
856,0,1,1,0,0,1,1,0,0,0,1,0,2,0,0,1,1,0,1,1,2,2,2,1,0,0,50,50,5,2,Maybe
857,0,5,0,1,0,2,2,0,3,1,1,0,2,1,0,2,0,0,0,2,0,2,2,1,0,1,50,50,5,1,Maybe
858,0,5,0,0,0,2,2,2,5,1,1,2,2,2,0,1,1,3,0,1,2,0,1,0,1,1,50,50,0,2,No
859,0,4,1,0,1,1,0,0,5,1,1,0,2,0,0,1,1,0,4,1,2,2,2,1,0,1,50,50,0,1,Maybe
860,0,0,1,1,0,1,1,0,5,1,1,2,2,2,0,0,0,0,1,1,2,1,1,0,0,1,50,50,8,0,No
861,0,1,1,0,0,1,1,0,2,2,0,1,1,1,1,1,1,3,3,3,2,1,1,0,0,1,50,50,0,0,No
862,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,0,0,1,1,2,2,2,1,0,1,50,50,5,0,Yes
863,0,0,1,2,0,1,2,2,5,1,1,0,2,2,0,1,1,1,1,1,2,2,1,1,2,0,50,50,1,2,Yes
864,0,5,0,0,1,1,1,0,4,2,1,1,1,1,0,0,1,3,3,3,1,2,2,1,2,1,49,49,5,1,Yes
865,0,2,1,3,2,1,0,0,3,2,0,1,0,1,0,0,1,3,0,1,2,2,2,1,0,0,50,50,0,2,Yes
866,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,0,0,1,1,2,2,2,1,0,1,50,50,1,1,No
867,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,4,4,0,2,1,2,1,3,1,50,50,1,0,Yes
868,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,0,0,0,0,2,2,2,1,0,1,50,50,4,2,Yes
869,0,1,1,0,1,1,0,0,4,2,0,0,0,1,1,1,1,0,0,3,2,0,0,1,0,1,50,50,0,0,Maybe
870,0,4,1,0,0,1,1,0,3,0,1,0,0,0,0,0,1,4,0,2,2,1,2,1,2,0,22,21,5,0,No
871,0,5,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,3,3,1,2,1,1,0,0,1,50,50,5,0,Maybe
872,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,0,0,1,1,2,2,2,0,3,1,22,21,3,2,No
873,0,5,0,3,2,0,2,2,3,0,1,0,2,0,0,1,1,0,0,1,2,0,1,0,0,0,50,50,5,1,No
874,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,1,0,2,1,1,1,0,3,1,22,21,5,2,Maybe
875,0,4,1,2,0,1,0,0,3,1,1,0,2,2,0,1,1,0,0,3,2,0,0,0,0,0,37,36,11,0,Maybe
876,0,5,0,3,2,1,2,1,5,2,1,1,1,1,0,1,1,3,3,3,2,2,0,0,0,1,50,50,0,2,Maybe
877,0,2,1,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,3,2,2,2,1,1,1,50,50,5,2,No
878,0,5,1,0,1,1,0,0,3,1,1,0,2,2,0,2,2,1,1,1,2,1,1,0,2,1,50,50,5,2,Maybe
879,0,2,1,0,0,1,0,2,1,0,1,1,1,2,0,2,0,3,0,1,2,1,1,0,0,1,21,20,0,2,No
880,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,0,0,0,0,1,1,2,1,3,0,50,50,5,2,Yes
881,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,2,1,0,1,2,2,2,1,0,1,50,50,7,0,Maybe
882,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,0,0,1,1,2,0,0,1,1,0,50,50,7,2,No
883,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,1,3,3,1,2,0,2,1,0,1,50,50,4,2,Yes
884,0,2,0,0,0,2,1,0,3,1,1,2,2,2,0,2,2,4,2,2,2,1,2,1,3,1,50,50,10,2,Yes
885,0,3,0,0,1,1,2,2,1,1,1,2,2,0,0,2,0,3,0,0,1,0,0,1,2,1,50,50,0,2,Maybe
886,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,0,0,0,1,2,1,1,1,0,1,31,10,5,0,No
887,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,3,0,0,2,1,1,0,0,1,11,10,10,0,No
888,0,0,1,1,0,1,1,1,5,1,1,2,2,0,0,2,2,1,1,1,2,2,0,0,0,1,27,26,2,2,Maybe
889,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,0,1,1,2,0,2,1,0,1,46,45,5,2,Yes
890,0,5,0,2,0,1,2,0,1,0,1,1,0,1,0,2,0,3,3,0,0,2,0,1,3,1,47,46,5,1,No
891,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,0,1,0,3,1,2,2,1,0,1,47,46,1,2,Yes
892,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,1,1,3,2,1,1,0,0,0,49,49,7,0,No
893,0,5,0,3,2,1,0,0,2,2,0,0,0,1,0,0,0,3,3,0,0,0,2,1,0,1,50,50,2,1,Maybe
894,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,3,3,0,2,0,1,0,2,1,50,50,7,0,No
895,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,0,0,2,2,1,1,1,3,1,50,50,7,0,No
896,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,0,4,3,0,1,2,1,1,0,50,50,7,0,Yes
897,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,1,0,1,2,0,2,2,1,1,1,4,3,3,0,Yes
898,0,2,1,1,0,1,1,0,1,0,1,2,2,0,0,1,1,3,0,0,0,1,1,0,0,1,28,27,1,2,No
899,0,4,0,0,1,1,0,0,2,0,1,1,2,0,0,0,1,1,0,0,1,1,0,0,2,1,50,50,5,1,Maybe
900,0,4,1,0,1,1,2,2,0,1,1,1,2,2,1,1,1,4,1,1,2,2,2,0,1,0,50,50,8,0,Yes
901,0,3,0,2,0,0,0,0,4,2,0,1,1,1,0,1,1,3,3,0,2,1,0,0,0,1,44,43,5,1,No
902,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,0,0,1,1,2,1,0,0,1,0,50,50,5,0,Maybe
903,0,1,0,3,2,1,1,2,2,0,1,0,0,1,0,1,1,3,3,2,1,0,2,0,2,0,22,21,8,1,Yes
904,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,3,3,3,2,1,1,0,1,1,49,49,5,0,No
905,0,5,0,1,2,1,1,0,3,0,1,1,1,1,0,1,1,3,3,1,2,2,1,0,1,1,50,50,5,2,No
906,0,0,1,1,2,1,1,0,3,0,1,0,0,2,0,1,1,0,0,1,2,2,2,1,0,1,50,50,5,2,Maybe
907,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,1,1,1,2,1,2,1,0,0,50,50,4,1,Yes
908,0,4,1,1,0,1,1,0,3,1,1,1,1,0,0,0,1,0,0,1,2,2,2,1,0,1,11,10,1,1,Yes
909,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,50,50,5,0,Maybe
910,0,2,1,2,0,2,1,2,5,1,1,2,2,2,0,1,1,1,1,1,2,2,2,1,0,1,3,2,5,2,Yes
911,0,2,1,3,2,1,0,2,3,0,1,0,2,2,0,0,0,3,0,1,2,2,2,1,2,1,50,50,0,1,Yes
912,0,4,1,1,1,1,1,1,0,0,1,1,1,1,0,2,1,0,0,0,0,1,1,0,2,1,26,25,0,2,No
913,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,0,0,0,3,2,2,2,1,0,0,21,49,5,0,Maybe
914,0,4,1,1,0,2,1,2,5,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,21,20,4,0,No
915,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,0,0,0,1,2,2,2,1,2,1,49,49,5,0,Yes
916,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,0,0,3,0,1,0,0,0,1,49,49,0,2,No
917,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,3,3,0,1,1,0,0,0,1,49,49,7,0,Maybe
918,0,2,1,0,1,1,0,0,5,1,1,1,0,2,0,2,2,0,0,1,2,1,1,0,0,1,21,20,0,2,No
919,0,2,1,0,0,0,0,0,5,1,1,2,2,2,0,2,2,0,0,1,2,1,1,0,0,1,49,49,0,2,No
920,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,1,3,3,3,2,1,1,0,3,1,49,49,8,1,No
921,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,22,21,8,1,No
922,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,0,1,1,2,0,1,1,0,0,49,49,5,0,No
923,0,3,1,0,1,1,0,0,5,1,1,1,0,0,0,2,1,0,0,1,2,2,0,0,2,1,50,50,5,2,Maybe
924,0,4,1,1,0,2,1,0,3,1,1,0,2,0,0,2,0,3,0,1,2,0,2,0,0,1,22,21,0,2,No
925,0,0,1,1,2,1,1,1,3,0,1,0,0,0,0,2,0,0,0,3,0,2,2,1,2,2,50,50,5,0,Yes
926,0,4,1,3,2,2,2,1,5,0,1,0,2,1,0,2,0,0,0,1,2,2,1,0,0,1,22,21,5,2,No
927,0,5,1,0,1,0,0,0,3,2,0,1,1,0,0,0,1,0,0,1,2,1,1,0,0,1,50,50,5,2,Maybe
928,0,2,1,3,0,1,1,2,2,0,1,0,0,0,0,0,1,0,3,1,2,1,1,0,2,0,50,50,8,2,No
929,0,4,1,2,0,1,0,0,2,0,0,2,0,1,0,0,0,3,1,1,2,1,1,0,2,1,49,49,0,0,No
930,0,2,1,3,0,1,1,2,3,1,1,0,2,0,1,1,1,0,1,0,1,1,0,0,0,1,50,50,5,1,No
931,0,3,1,1,0,0,1,0,3,1,1,0,2,2,0,0,1,0,1,1,2,1,1,0,0,1,30,29,0,1,No
932,0,1,1,0,0,2,0,2,5,1,1,2,2,2,0,0,0,0,0,1,2,1,1,0,0,1,10,9,5,0,No
933,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,2,2,1,0,1,50,50,5,1,Yes
934,0,2,0,1,0,1,1,0,2,1,1,0,2,2,0,1,0,1,1,1,2,2,2,1,1,0,49,49,0,0,Yes
935,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,0,1,1,2,2,0,0,2,1,47,46,5,2,Maybe
936,0,2,1,3,1,1,1,0,3,0,1,1,1,0,0,1,1,3,3,0,2,2,2,1,2,1,50,50,5,0,Maybe
937,0,2,1,2,0,0,0,0,5,1,1,1,0,2,0,1,1,3,0,1,2,0,2,0,2,0,49,49,5,0,Yes
938,0,3,1,3,1,1,2,0,2,0,1,0,0,0,0,0,0,1,0,1,2,2,1,0,0,1,50,50,0,0,No
939,0,3,0,3,2,0,2,0,3,0,1,0,2,2,0,0,1,4,1,3,1,2,2,1,0,1,50,50,5,2,Yes
940,0,5,1,0,0,0,0,2,3,1,1,0,2,2,0,2,2,1,1,1,2,2,2,1,0,1,25,24,8,2,No
941,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,3,3,1,2,0,2,1,0,1,34,33,5,2,No
942,0,4,1,0,1,1,1,2,5,1,1,0,2,2,0,1,1,0,0,1,2,1,1,0,2,1,21,20,0,2,No
943,0,1,0,3,0,1,1,0,1,2,0,1,0,1,1,1,1,4,0,0,2,2,2,1,1,0,50,50,8,2,Maybe
944,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,0,0,0,1,2,1,2,1,0,1,50,50,0,0,Yes
945,0,2,1,0,0,1,1,0,2,0,1,1,0,0,0,1,1,0,0,1,2,2,2,1,2,1,50,50,5,1,Maybe
946,0,4,1,0,1,1,0,0,0,1,1,2,2,0,0,0,0,0,1,1,2,1,1,0,0,1,50,50,5,2,No
947,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,0,0,0,2,0,2,1,0,1,50,50,3,0,Maybe
948,0,5,0,3,1,2,2,2,3,0,1,1,0,2,0,1,1,0,1,3,2,2,2,0,0,1,50,50,8,1,Yes
949,0,5,1,3,2,2,2,2,5,1,1,0,2,0,0,2,0,0,0,1,2,2,2,1,2,1,50,50,0,1,Maybe
950,0,1,1,1,1,1,1,0,0,2,1,1,1,0,0,2,0,3,3,0,1,1,2,1,0,1,29,28,5,1,No
951,0,1,0,0,0,1,1,0,2,0,1,0,2,0,0,0,1,3,0,0,1,2,1,0,0,1,31,30,5,1,No
952,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,3,3,1,2,0,2,1,0,0,26,25,10,2,Maybe
953,0,5,0,3,1,0,0,0,0,0,0,1,1,0,0,1,1,3,3,1,2,0,1,0,0,1,50,50,0,1,No
954,0,2,1,3,0,2,2,2,1,0,1,0,2,0,0,1,1,0,0,1,2,1,0,0,0,1,50,50,0,2,No
955,0,5,0,3,0,1,2,2,5,1,1,0,0,0,0,1,1,0,1,3,1,1,1,0,0,1,50,50,10,1,No
956,0,1,0,0,1,1,0,2,3,1,1,2,0,1,0,2,1,0,0,3,0,1,1,0,0,1,50,50,0,2,Yes
957,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,3,3,1,2,2,2,1,1,0,50,50,5,0,Yes
958,0,3,0,3,0,1,1,0,5,1,1,2,0,1,0,0,1,1,1,1,2,1,2,1,1,1,50,50,10,0,No
959,0,4,0,3,1,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,2,1,1,0,0,1,50,50,5,0,No
960,0,2,0,3,1,1,1,1,2,2,1,0,2,1,0,2,1,0,0,1,2,2,0,0,3,1,50,50,5,1,Maybe
961,0,2,1,1,2,1,1,0,3,0,1,1,0,0,0,1,1,3,3,3,2,2,0,1,1,1,50,50,0,2,Maybe
962,0,1,0,3,2,1,1,2,2,1,1,2,2,2,0,0,1,3,2,1,2,2,2,1,0,1,50,50,0,2,Yes
963,0,2,0,3,0,1,2,2,1,0,0,2,2,0,0,2,2,0,1,2,2,2,2,1,0,1,50,50,0,2,Yes
964,0,2,1,1,0,1,1,0,5,1,1,2,2,1,0,2,2,0,0,1,2,2,2,1,0,1,49,49,10,2,Yes
965,0,5,1,3,2,1,2,0,0,2,0,1,1,0,1,1,1,4,0,0,1,0,0,1,0,0,50,50,5,1,Maybe
966,0,5,1,3,0,1,0,2,5,0,1,0,2,1,0,0,0,0,0,1,2,1,2,1,0,1,28,27,3,2,Yes
967,0,1,1,3,2,2,2,2,2,2,1,2,2,1,0,1,1,1,3,3,2,2,1,0,0,0,49,49,0,2,No
968,0,3,1,3,2,2,2,0,3,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1,0,1,50,50,0,2,Yes
969,0,5,0,1,0,1,1,0,1,2,1,1,1,0,1,1,1,4,3,3,0,0,2,1,0,1,49,49,10,1,Yes
970,0,2,1,3,1,1,1,0,4,0,1,0,0,1,0,1,0,3,0,0,1,2,2,1,1,1,50,50,0,2,Yes
971,0,4,1,1,0,2,1,2,5,1,1,0,2,2,0,2,0,0,0,3,1,0,0,0,0,1,49,49,3,0,Maybe
972,0,1,0,0,0,1,1,0,4,2,1,1,1,0,0,1,1,3,3,1,2,2,2,1,0,1,50,50,0,2,Yes
973,0,1,1,3,2,1,1,0,4,2,2,1,1,1,0,1,1,3,3,0,1,1,2,1,0,1,50,50,10,2,Yes
974,0,1,0,3,2,2,2,2,0,0,1,1,0,2,0,0,0,1,1,1,2,1,1,0,0,0,50,50,5,0,No
975,0,1,1,0,0,2,1,2,0,0,1,0,1,0,1,1,1,3,0,3,2,0,2,1,0,1,50,50,5,2,Maybe
976,0,2,1,0,0,1,1,0,3,0,0,2,2,1,0,2,0,0,0,1,2,2,0,1,0,1,50,50,0,2,No
977,0,4,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,2,2,2,0,2,1,50,50,5,1,Yes
978,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,3,3,0,2,1,2,1,0,1,50,50,0,0,Maybe
979,0,2,0,0,1,1,0,0,1,0,1,0,2,0,0,2,0,1,1,1,2,0,1,1,2,1,50,50,3,1,No
980,0,1,1,3,2,0,2,2,1,1,1,2,2,2,0,0,0,1,1,1,2,1,0,1,0,1,50,50,5,0,Maybe
981,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,0,0,0,0,2,0,0,1,1,50,50,4,2,Maybe
982,0,1,1,1,0,1,2,0,0,2,1,2,2,1,1,1,1,3,3,3,1,1,0,0,0,1,10,9,5,0,Yes
983,0,0,1,1,1,1,1,0,3,0,1,1,0,0,0,2,2,3,1,1,2,1,1,0,1,1,47,46,5,2,No
984,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,2,0,0,1,2,0,2,1,2,1,50,50,0,2,Yes
985,0,3,1,0,1,1,0,0,1,0,1,2,2,2,0,2,1,3,1,3,0,2,2,1,0,0,50,50,5,2,Yes
986,0,5,1,3,0,2,2,0,2,1,1,1,0,2,0,2,0,0,1,3,2,2,0,0,0,1,50,50,5,2,Maybe
987,0,5,0,3,2,0,0,2,1,0,1,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1,50,50,8,0,No
988,0,2,1,3,1,1,1,0,1,1,1,0,0,2,0,0,1,3,0,1,2,1,1,0,2,1,50,50,0,2,No
989,0,3,0,1,0,1,0,0,5,1,1,2,2,2,0,2,2,1,1,1,2,0,2,0,2,1,50,50,5,1,Maybe
990,0,5,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,50,50,0,0,No
991,0,1,1,0,1,1,0,2,2,0,1,1,1,1,0,2,1,3,3,1,2,2,0,0,0,1,50,50,10,1,Yes
992,0,1,1,3,0,1,0,2,5,1,1,2,2,2,0,2,2,0,1,3,1,2,2,1,0,1,50,50,1,0,Yes
993,0,2,0,3,1,1,1,0,3,0,1,2,2,0,0,2,2,0,0,0,1,2,2,1,0,1,8,7,0,1,Maybe
994,0,2,1,1,1,1,1,0,3,1,0,1,0,0,0,2,2,0,1,1,2,2,1,0,2,1,34,33,0,1,Yes
995,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,2,2,2,2,1,1,2,1,2,1,22,21,7,0,Yes
996,0,0,1,1,0,1,1,0,3,1,1,0,0,0,0,2,0,0,0,1,2,1,1,0,2,1,50,50,5,0,No
997,0,1,1,3,1,1,0,0,2,2,0,0,1,1,0,1,1,3,3,1,2,1,1,0,0,1,50,50,8,1,No
998,0,5,1,3,0,0,2,0,3,0,1,0,2,2,1,0,1,3,0,1,2,1,0,1,0,1,46,45,5,2,Maybe
999,0,1,1,3,2,1,0,2,5,0,0,1,1,0,0,1,1,0,0,0,1,1,2,1,0,2,50,50,5,2,Yes
1000,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,2,0,0,3,1,1,2,1,0,1,49,49,7,0,Yes
1001,0,2,1,3,2,0,0,0,1,1,1,0,0,1,0,2,1,0,0,2,1,0,2,1,0,1,50,50,5,2,Maybe
1002,0,4,1,0,0,1,0,0,3,1,1,2,2,0,0,1,1,0,1,1,2,0,1,0,2,1,50,50,5,2,No
1003,0,1,1,0,0,1,0,0,3,1,1,2,2,2,0,2,2,2,0,2,1,1,2,1,0,0,46,45,8,1,Maybe
1004,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,3,0,1,2,2,1,0,0,0,50,50,5,1,No
1005,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,1,3,0,1,2,2,0,1,0,1,50,50,5,2,Maybe
1006,0,1,1,0,0,1,2,2,3,1,1,0,2,0,0,0,0,0,0,1,2,1,2,1,2,1,22,21,0,2,Maybe
1007,0,3,1,3,2,2,2,2,3,0,1,0,0,0,0,2,1,0,0,1,2,0,0,1,0,0,49,49,0,2,No
1008,0,5,1,3,2,1,2,2,1,0,1,1,0,1,0,0,1,3,0,3,1,2,2,1,1,0,50,50,5,1,Yes
1009,0,5,1,3,0,1,2,0,2,0,0,1,1,1,0,2,1,3,3,3,0,0,2,1,1,1,50,50,2,1,No
1010,0,1,1,0,0,0,0,0,5,1,1,2,2,0,0,0,0,0,0,1,2,2,1,0,0,1,46,45,0,2,No
1011,0,5,0,3,2,2,2,0,3,0,1,0,0,0,0,2,0,0,3,1,2,2,2,1,0,1,50,50,5,2,Yes
1012,0,5,0,3,2,2,2,0,1,0,0,2,2,2,0,2,2,0,0,3,1,1,1,0,1,0,49,49,10,2,No
1013,0,1,1,0,1,1,0,0,2,2,0,0,0,0,0,1,1,3,0,1,2,1,1,0,1,1,49,49,5,2,No
1014,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,0,0,0,3,0,2,2,0,1,1,50,50,7,2,Yes
1015,0,5,1,2,1,1,0,0,4,2,0,1,0,1,1,0,0,4,3,3,2,2,0,1,2,1,50,50,11,1,Maybe
1016,0,5,0,3,2,2,2,0,5,1,1,0,2,2,0,0,0,0,1,1,2,1,1,0,3,1,50,50,10,0,No
1017,0,1,1,3,2,1,2,2,5,1,1,2,2,2,1,0,0,1,1,3,1,1,2,0,0,0,46,45,8,2,No
1018,0,1,1,3,2,1,0,0,5,1,1,0,2,2,0,0,0,0,1,1,2,1,1,0,0,1,34,33,8,1,No
1019,0,5,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,2,1,1,0,2,1,50,50,0,2,No
1020,0,5,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,4,0,2,0,0,0,0,1,41,40,5,2,Maybe
1021,0,4,1,3,2,2,2,2,5,1,1,2,2,2,0,2,1,2,2,2,1,2,2,0,1,1,49,49,4,2,Maybe
1022,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,0,0,0,1,2,2,2,0,2,1,11,50,4,0,Yes
1023,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,0,1,0,1,2,1,1,0,1,49,49,5,1,No
1024,0,2,0,0,0,1,1,0,4,1,1,0,2,2,0,0,1,4,1,2,2,2,2,0,0,1,49,49,3,0,Yes
1025,0,5,0,3,1,1,2,0,3,0,1,1,0,2,0,1,0,3,3,1,2,1,1,0,1,0,49,49,10,1,No
1026,0,2,0,1,0,1,1,0,2,0,0,0,0,0,0,1,1,3,0,3,0,0,2,1,0,0,49,49,0,2,Yes
1027,0,1,0,3,2,1,2,2,0,2,1,0,2,0,0,0,0,3,0,1,2,1,1,0,0,0,50,50,5,2,No
1028,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,0,0,1,2,1,1,0,0,0,28,27,4,0,No
1029,0,5,1,1,0,1,0,0,4,2,1,1,1,1,1,0,1,3,3,3,2,2,2,1,0,1,35,34,8,1,Yes
1030,0,5,0,3,0,0,2,0,3,0,1,2,0,0,0,0,1,0,0,3,2,1,2,1,0,1,50,50,10,0,Maybe
1031,0,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,1,3,3,0,1,2,2,1,0,0,3,2,1,2,Yes
1032,0,5,1,3,0,1,0,0,4,2,0,0,0,1,0,1,1,3,3,2,2,2,1,1,1,1,50,50,3,0,Yes
1033,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,0,0,0,1,2,1,0,0,1,1,35,34,5,0,No
1034,0,1,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,1,1,2,2,1,0,2,1,50,50,10,2,No
1035,0,2,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,2,2,2,1,2,1,50,50,5,2,No
1036,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,0,3,0,0,2,1,2,1,3,1,3,2,7,0,No
1037,0,2,1,1,1,1,1,1,4,2,1,1,1,1,0,0,1,3,3,2,1,2,2,1,2,1,18,17,5,2,Yes
1038,0,1,1,1,0,1,1,1,0,2,0,1,1,1,0,1,1,4,0,3,2,1,0,0,1,1,44,43,3,2,Maybe
1039,0,5,0,3,2,1,2,0,3,0,1,2,2,1,1,0,0,0,0,1,2,1,1,0,0,1,50,50,5,2,No
1040,0,1,1,1,0,1,1,0,4,0,1,2,1,0,0,2,1,0,0,0,0,2,1,0,1,1,46,45,0,1,No
1041,0,2,1,0,1,1,0,0,2,2,1,0,2,1,0,2,1,3,3,1,2,2,2,0,0,1,49,49,10,1,Yes
1042,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,0,1,3,3,0,1,1,1,0,0,1,3,2,7,2,No
1043,0,2,1,1,0,1,1,0,4,2,1,1,1,1,0,0,1,3,3,0,0,2,2,1,2,0,49,49,0,1,Yes
1044,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,2,1,3,3,0,1,2,2,1,3,0,50,50,8,2,Yes
1045,0,5,0,0,0,1,1,0,5,1,1,1,1,2,0,0,0,3,3,3,2,2,1,0,0,1,30,29,3,1,No
1046,0,5,1,1,1,1,1,0,0,0,0,2,0,2,0,1,1,0,0,1,2,0,2,1,1,1,22,21,0,2,No
1047,0,2,1,3,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,2,1,0,0,0,1,49,49,5,2,No
1048,0,3,1,3,0,2,2,2,3,0,0,0,2,2,0,0,1,0,0,0,0,2,2,1,1,1,3,2,10,2,No
1049,1,2,1,3,0,1,1,0,3,0,1,0,2,0,0,1,1,0,0,1,2,0,2,1,0,1,34,33,10,1,Yes
1050,0,0,1,2,0,1,0,1,3,1,1,2,2,2,0,1,1,3,0,3,2,2,1,0,0,0,3,2,5,0,No
1051,0,1,1,3,0,1,2,0,2,0,0,1,0,1,0,0,1,3,0,0,1,1,2,1,2,1,50,50,3,2,Yes
